,imdbid,title,year,imdb_rating,estimated budget,world gross,id,year_y,bechdel_rating
2566,0099165,The Bonfire of the Vanities,1990,5.6,"$47,000,000 (estimated)","$15,691,192",2313.0,1990.0,2.0
2567,0099487,Edward Scissorhands,1990,7.9,"$20,000,000 (estimated)","$86,024,005",2442.0,1990.0,3.0
2568,0100935,Wild at Heart,1990,7.2,"$9,500,000 (estimated)","$14,563,251",2577.0,1990.0,2.0
2569,0099892,Joe Versus the Volcano,1990,5.9,"$25,000,000 (estimated)","$39,404,261",2820.0,1990.0,2.0
2570,0099582,Flatliners,1990,6.5,"$26,000,000 (estimated)","$61,489,265",2942.0,1990.0,3.0
2571,0099423,Die Hard 2,1990,7.1,"$70,000,000 (estimated)","$240,031,274",2963.0,1990.0,3.0
2572,0099810,The Hunt for Red October,1990,7.5,"$30,000,000 (estimated)","$200,512,643",3000.0,1990.0,1.0
2573,0099733,Happily Ever After,1989,5.5,"$3,299,382","$3,299,382",3247.0,1990.0,3.0
2574,0100530,The Russia House,1990,6.1,"$21,800,000 (estimated)","$22,997,992",3524.0,1990.0,0.0
2575,0100234,Close-Up,1990,8.2,"$2,670","Jan 2, 2000",3561.0,1990.0,1.0
2576,0098147,A Terra-Cotta Warrior,1989,6.7,,,3566.0,1990.0,3.0
2577,0099817,Dark Angel,1990,6.1,"$7,000,000 (estimated)","$4,348,368",3662.0,1990.0,0.0
2578,0100046,The Long Walk Home,1990,7.3,"$4,873,620","$4,873,620",4034.0,1990.0,3.0
2579,0099818,I Hired a Contract Killer,1990,7.2,,,4080.0,1990.0,0.0
2580,0102993,Strangers in Good Company,1990,7.7,,,4174.0,1990.0,3.0
2581,0099819,I Love You to Death,1990,6.4,"$16,186,793","$16,186,793",4574.0,1990.0,3.0
2582,0099253,Child's Play 2,1990,5.9,"$13,000,000 (estimated)","$35,763,605",4706.0,1990.0,3.0
2583,0105643,Troll 2,1990,2.9,"$13,000,000 (estimated)","$35,763,605",4719.0,1990.0,3.0
2584,0100150,Miller's Crossing,1990,7.7,"$14,000,000 (estimated)","$5,080,409",4750.0,1990.0,0.0
2585,0099005,Air America,1990,5.8,"$35,000,000 (estimated)","$33,461,269",4807.0,1990.0,0.0
2586,0100403,Predator 2,1990,6.3,"$35,000,000 (estimated)","$57,120,318",5182.0,1990.0,2.0
2587,0100502,RoboCop 2,1990,5.8,"$25,000,000 (estimated)","$45,681,173",5237.0,1990.0,1.0
2588,0100758,Teenage Mutant Ninja Turtles,1990,6.7,"$13,500,000 (estimated)","$202,084,756",5284.0,1990.0,2.0
2589,0097106,A Tale of Springtime,1990,7.1,"$13,500,000 (estimated)","$202,084,756",5301.0,1990.0,3.0
2590,0098532,The Match Factory Girl,1990,7.5,,,5333.0,1990.0,3.0
2591,0099776,Europa Europa,1990,7.6,"$5,575,738","$5,575,738",5347.0,1990.0,2.0
2592,0098897,Portrait of a Marriage,1990– ,7.5,,,5399.0,1990.0,3.0
2593,0100691,Stella,1990,6.1,"$20,240,128","$20,240,128",5581.0,1990.0,2.0
2594,0100911,"Welcome Home, Roxy Carmichael",1990,5.8,"$3,989,297","$3,989,297",5614.0,1990.0,3.0
2595,0099871,Jacob's Ladder,1990,7.4,"$25,000,000 (estimated)","$26,118,851",5688.0,1990.0,1.0
2596,0100924,Where the Heart Is,1990,5.9,"$15,000,000 (estimated)","$1,106,475",5776.0,1990.0,3.0
2597,0100404,Presumed Innocent,1990,6.9,"$20,000,000 (estimated)","$221,303,188",5777.0,1990.0,1.0
2598,0142233,Dragon Ball Z: Tree of Might,1990,6.8,"$20,000,000 (estimated)","$221,303,188",5908.0,1990.0,1.0
2599,0099012,Alice,1990,6.6,"$12,000,000 (estimated)","$7,331,647",6081.0,1990.0,3.0
2600,0099321,Criminal Justice,1990,6.4,,,6289.0,1990.0,3.0
2601,0099938,Kindergarten Cop,1990,6.2,"$15,000,000 (estimated)","$201,957,688",6542.0,1990.0,3.0
2602,0099329,Cry-Baby,1990,6.5,"$11,000,000 (estimated)","$8,266,343",6562.0,1990.0,3.0
2603,0100557,The Nasty Girl,1990,7.3,"$2,281,569","$2,293,625",6656.0,1990.0,3.0
2604,0142245,Dragon Ball Z: Bardock - The Father of Goku,1990,7.8,"$270,354","$270,354",7426.0,1990.0,0.0
2605,0099348,Dances with Wolves,1990,8.0,"$22,000,000 (estimated)","$424,208,848",7626.0,1990.0,1.0
2606,0100519,Rosencrantz & Guildenstern Are Dead,1990,7.3,"$739,104","$739,104",7659.0,1990.0,1.0
2607,0099768,Hidden Agenda,1990,6.9,"$1,030,938","$1,232,210",8021.0,1990.0,3.0
2608,0099277,Class of 1999,1990,5.9,"$5,200,000 (estimated)","$2,459,895",8043.0,1990.0,2.0
2609,0100477,The Rescuers Down Under,1990,6.8,"$30,000,000 (estimated)","$27,931,461",8051.0,1990.0,1.0
2610,0099674,The Godfather Part III,1990,7.6,"$54,000,000 (estimated)","$136,861,392",8061.0,1990.0,3.0
2611,0100142,Metropolitan,1990,7.3,"$230,000 (estimated)","$2,960,492",8097.0,1990.0,3.0
2612,0100469,The Reflecting Skin,1990,6.7,"$17,042","$17,042",8584.0,1990.0,1.0
2613,0103768,Barbarian Queen II: The Empress Strikes Back,1990,3.8,,,8929.0,1990.0,3.0
2614,0100594,The Sheltering Sky,1990,6.7,"$25,000,000 (estimated)","$2,075,084",9481.0,1990.0,0.0
2615,0099426,Bullet in the Head,1990,7.5,"$25,000,000 (estimated)","$2,075,084",9529.0,1990.0,1.0
2616,0100232,Navy Seals,1990,5.5,"$20,000,000 (estimated)","$25,069,101",9530.0,1990.0,0.0
2617,0099399,Delta Force 2: The Colombian Connection,1990,4.9,"$6,698,361","$6,698,361",9532.0,1990.0,1.0
2618,0100222,Naked Tango,1990,5.9,"$81,777","$81,777",9537.0,1990.0,1.0
2619,0100266,"No Retreat, No Surrender 3: Blood Brothers",1990,5.2,,,9546.0,1990.0,0.0
2620,0100029,Lionheart,1990,6.2,"$6,000,000 (estimated)","$24,271,196",9563.0,1990.0,1.0
2621,0100507,Rocky V,1990,5.3,"$42,000,000 (estimated)","$119,946,358",9726.0,1990.0,0.0
2622,0099772,Hiroshima: Out of the Ashes,1990,6.1,,,9813.0,1990.0,3.0
2623,0099700,Gremlins 2: The New Batch,1990,6.4,"$50,000,000 (estimated)","$41,482,207",9923.0,1990.0,2.0
2624,0100260,Nightbreed,1990,6.5,"$11,000,000 (estimated)","$9,469,695",10013.0,1990.0,3.0
2625,0100449,Quick Change,1990,6.8,"$17,000,000 (estimated)","$15,260,154",10356.0,1990.0,0.0
2626,0101258,Days of Being Wild,1990,7.4,"$146,310","$3,255,404",10394.0,1990.0,2.0
2627,0099160,Blue Steel,1990,5.8,"$8,217,997","$8,217,997",10415.0,1990.0,2.0
2628,0101399,Bad Girls from Mars,1990,3.5,"$8,217,997","$8,217,997",10453.0,1990.0,3.0
2629,0102926,The Silence of the Lambs,1991,8.6,"$19,000,000 (estimated)","$272,742,922",32.0,1991.0,3.0
2630,0103074,Thelma & Louise,1991,7.5,"$16,500,000 (estimated)","$45,457,532",266.0,1991.0,3.0
2631,0102587,Only Yesterday,1991,7.6,"$453,243","$545,825",308.0,1991.0,3.0
2632,0102609,Other People's Money,1991,6.2,"$25,682,090","$25,682,090",467.0,1991.0,3.0
2633,0102685,Point Break,1991,7.2,"$24,000,000 (estimated)","$83,531,958",512.0,1991.0,0.0
2634,0103030,High Heels,1991,7.0,"$1,710,057","$1,710,057",710.0,1991.0,3.0
2635,0101921,Fried Green Tomatoes,1991,7.7,"$11,000,000 (estimated)","$119,418,501",767.0,1991.0,3.0
2636,0103064,Terminator 2: Judgment Day,1991,8.6,"$102,000,000 (estimated)","$520,881,154",847.0,1991.0,3.0
2637,0102898,Shakes the Clown,1991,5.6,"$1,400,000 (estimated)","$115,103",879.0,1991.0,3.0
2638,0102103,Impromptu,1991,6.8,"$4,076,211","$4,076,211",913.0,1991.0,3.0
2639,0102057,Hook,1991,6.8,"$70,000,000 (estimated)","$300,854,823",1033.0,1991.0,2.0
2640,0101898,Flirting,1991,7.1,"$2,415,396","$2,415,396",1346.0,1991.0,2.0
2641,0101640,Raise the Red Lantern,1991,8.1,"$2,603,061","$2,603,061",1297.0,1991.0,3.0
2642,0103247,White Fang,1991,6.7,"$14,000,000 (estimated)","$34,793,160",1125.0,1991.0,1.0
2643,0101597,Closet Land,1991,7.0,"$4,000,000 (estimated)","$259,012",1429.0,1991.0,0.0
2644,0101745,Doc Hollywood,1991,6.3,"$20,000,000 (estimated)","$54,830,779",1089.0,1991.0,1.0
2645,0102798,Robin Hood: Prince of Thieves,1991,6.9,"$48,000,000 (estimated)","$390,493,908",1579.0,1991.0,3.0
2646,0101889,The Fisher King,1991,7.5,"$24,000,000 (estimated)","$41,895,491",1405.0,1991.0,3.0
2647,0103112,Toy Soldiers,1991,6.6,"$10,000,000 (estimated)","$15,073,942",1697.0,1991.0,0.0
2648,0102510,The Naked Gun 2½: The Smell of Fear,1991,6.9,"$23,000,000 (estimated)","$86,930,411",1825.0,1991.0,1.0
2649,0102943,Slacker,1990,7.0,"$23,000 (estimated)","$1,228,108",1846.0,1991.0,3.0
2650,0101765,The Double Life of Véronique,1991,7.7,"$1,999,955","$2,175,939",2180.0,1991.0,3.0
2651,0102829,Salmonberries,1991,6.1,"$37,484","$37,484",2216.0,1991.0,3.0
2652,0101410,Barton Fink,1991,7.6,"$9,000,000 (estimated)","$6,153,939",2315.0,1991.0,1.0
2653,0101465,Black Robe,1991,7.1,"A$11,000,000 (estimated)","$8,211,952",2326.0,1991.0,1.0
2654,0102436,Merci La Vie,1991,6.5,,,2408.0,1991.0,3.0
2655,0104057,Daughters of the Dust,1991,6.7,"$1,683,422","$1,689,723",2455.0,1991.0,3.0
2656,0101329,An American Tail: Fievel Goes West,1991,6.5,"$22,166,041","$40,766,041",2491.0,1991.0,3.0
2657,0101757,Don't Tell Mom the Babysitter's Dead,1991,6.3,"$25,196,249","$25,196,249",2637.0,1991.0,3.0
2658,0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,6.0,"$25,000,000 (estimated)","$78,656,813",2740.0,1991.0,3.0
2659,0101701,Delirious,1991,5.8,"$18,000,000 (estimated)","$5,546,827",2785.0,1991.0,1.0
2660,0102536,Night on Earth,1991,7.7,"$3,500,000 (estimated)","$2,113,387",2846.0,1991.0,3.0
2661,0104922,Motorama,1991,6.2,"$10,535","$10,535",2857.0,1991.0,1.0
2662,0101627,Critters 3,1991,4.4,,,2913.0,1991.0,3.0
2663,0102817,Rubin and Ed,1991,7.0,"$15,675","$15,675",3036.0,1991.0,0.0
2664,0102573,The Object of Beauty,1991,5.6,"$5,136,759","$5,136,759",3058.0,1991.0,3.0
2665,0101452,Bill & Ted's Bogus Journey,1991,6.3,"$20,000,000 (estimated)","$38,039,850",3251.0,1991.0,1.0
2666,0103241,What About Bob?,1991,7.0,"$39,000,000 (estimated)","$63,707,829",3292.0,1991.0,2.0
2667,0102070,Hudson Hawk,1991,5.7,"$65,000,000 (estimated)","$17,218,080",3544.0,1991.0,3.0
2668,0102059,Hot Shots!,1991,6.7,"$26,000,000 (estimated)","$181,096,164",3563.0,1991.0,1.0
2669,0102975,Star Trek VI: The Undiscovered Country,1991,7.2,"$30,000,000 (estimated)","$96,888,996",3592.0,1991.0,2.0
2670,0101272,The Addams Family,1991,6.9,"$30,000,000 (estimated)","$191,502,426",3595.0,1991.0,3.0
2671,0102803,The Rocketeer,1991,6.5,"$35,000,000 (estimated)","$46,704,056",3987.0,1991.0,1.0
2672,0099851,Into the Woods,1991,8.7,,,4241.0,1991.0,3.0
2673,0102266,The Last Boy Scout,1991,7.0,"$43,000,000 (estimated)","$59,509,925",4290.0,1991.0,3.0
2674,0104981,Neon City,1991,5.3,,,4358.0,1991.0,3.0
2675,0102303,Life Stinks,1991,5.9,"$13,000,000 (estimated)","$4,102,526",4577.0,1991.0,0.0
2676,0101698,Defending Your Life,1991,7.2,"$16,371,128","$16,371,128",4631.0,1991.0,3.0
2677,0102250,L.A. Story,1991,6.7,"$28,862,081","$28,862,081",4666.0,1991.0,3.0
2678,0101829,Europa,1991,7.6,"DKK 28,000,000 (estimated)","$1,022,282",4736.0,1991.0,0.0
2679,0107875,The Princess and the Goblin,1991,6.7,"$10,000,000 (estimated)","$2,105,078",4973.0,1991.0,3.0
2680,0100009,Lethal Games,1991,4.5,,,5133.0,1991.0,3.0
2681,0102370,Madonna: Truth or Dare,1991,6.4,"$4,500,000 (estimated)","$29,012,935",5260.0,1991.0,3.0
2682,0102492,My Girl,1991,6.9,"$17,000,000 (estimated)","$59,489,799",5265.0,1991.0,3.0
2683,0101318,The Lovers on the Bridge,1991,7.6,"$28,000,000 (estimated)","$29,679",5332.0,1991.0,1.0
2684,0101507,Boyz n the Hood,1991,7.8,"$6,500,000 (estimated)","$57,529,070",5638.0,1991.0,2.0
2685,0102313,The Linguini Incident,1991,6.2,,,5639.0,1991.0,3.0
2686,0101891,The Five Heartbeats,1991,7.5,"$9,000,000 (estimated)","$8,750,400",5814.0,1991.0,1.0
2687,0099422,Dick Tracy,1990,6.2,"$47,000,000 (estimated)","$162,738,726",5833.0,1991.0,1.0
2688,0101917,Freddy's Dead: The Final Nightmare,1991,4.7,"$11,000,000 (estimated)","$34,872,033",6028.0,1991.0,2.0
2689,1125254,Dragon Ball Z: Cooler's Revenge,1991,7.1,"$11,000,000 (estimated)","$34,872,033",6089.0,1991.0,0.0
2690,0102522,Nekromantik 2,1991,5.2,,,6335.0,1991.0,1.0
2691,0102951,Soapdish,1991,6.6,"$25,000,000 (estimated)","$36,489,888",6371.0,1991.0,3.0
2692,0105121,The People Under the Stairs,1991,6.4,"$6,000,000 (estimated)","$31,347,154",7163.0,1991.0,3.0
2693,0101991,Rhapsody in August,1991,7.2,"$516,431","$516,431",7172.0,1991.0,3.0
2694,0098063,Paprika,1991,5.5,,,7235.0,1991.0,3.0
2695,0102138,JFK,1991,8.0,"$40,000,000 (estimated)","$205,405,498",7200.0,1991.0,3.0
2696,0101587,City Slickers,1991,6.8,"$27,000,000 (estimated)","$179,033,791",7365.0,1991.0,3.0
2697,0100491,Riff-Raff,1991,7.0,"$295,444","$295,444",7609.0,1991.0,0.0
2698,0101912,Frankie and Johnny,1991,6.7,"$29,000,000 (estimated)","$22,773,535",7632.0,1991.0,1.0
2699,0102494,My Own Private Idaho,1991,7.0,"$2,500,000 (estimated)","$6,401,336",7650.0,1991.0,1.0
2700,0102603,Oscar,1991,6.5,"$35,000,000 (estimated)","$23,562,716",7655.0,1991.0,2.0
2701,0101540,Cape Fear,1991,7.3,"$35,000,000 (estimated)","$182,291,969",7938.0,1991.0,3.0
2702,0102426,Mediterraneo,1991,7.4,"$4,532,791","$4,532,791",8062.0,1991.0,2.0
2703,0101458,Until the End of the World,1991,6.8,"$23,000,000 (estimated)","$829,625",9094.0,1991.0,3.0
2704,0130236,Samurai Cop,1991,4.6,"$384,756","$384,756",9322.0,1991.0,1.0
2705,0102034,Highlander II: The Quickening,1991,4.2,"$30,000,000 (estimated)","$15,556,340",9378.0,1991.0,1.0
2706,0099388,Deathstalker IV: Match of Titans,1991,3.7,,,9517.0,1991.0,1.0
2707,0101702,Delta Force 3: The Killing Game,1991,3.4,,,9533.0,1991.0,0.0
2708,0102202,Kickboxer 2: The Road Back,1991,4.5,"$1,250,712","$1,250,712",9548.0,1991.0,0.0
2709,0101764,Double Impact,1991,5.6,"$15,000,000 (estimated)","$30,102,717",9564.0,1991.0,1.0
2710,0102397,"Manta, Manta",1991,5.7,,,9810.0,1991.0,3.0
2711,0103956,Child's Play 3,1991,5.1,"$13,000,000 (estimated)","$20,560,255",9847.0,1991.0,2.0
2712,0102915,Showdown in Little Tokyo,1991,6.1,"$8,000,000 (estimated)","$2,275,557",10117.0,1991.0,3.0
2713,0101605,The Commitments,1991,7.6,"$12,000,000 (estimated)","$14,919,570",10265.0,1991.0,3.0
2714,0101844,Eyes of an Angel,1991,5.3,"$12,000,000 (estimated)","$14,919,570",10474.0,1991.0,0.0
2715,0101775,Drop Dead Fred,1991,5.9,"$6,788,000 (estimated)","$13,878,411",10658.0,1991.0,3.0
2716,0102526,New Jack City,1991,6.6,"$8,000,000 (estimated)","$47,624,353",10733.0,1991.0,0.0
2717,0105236,Reservoir Dogs,1992,8.3,"$1,200,000 (estimated)","$2,913,644",18.0,1992.0,0.0
2718,0103639,Aladdin,1992,8.0,"$28,000,000 (estimated)","$504,050,219",98.0,1992.0,0.0
2719,0103644,Alien³,1992,6.4,"$50,000,000 (estimated)","$159,814,498",296.0,1992.0,0.0
2720,0104431,Home Alone 2: Lost in New York,1992,6.8,"$28,000,000 (estimated)","$358,994,850",433.0,1992.0,3.0
2721,0104348,Glengarry Glen Ross,1992,7.7,"$12,500,000 (estimated)","$10,725,228",450.0,1992.0,0.0
2722,0104257,A Few Good Men,1992,7.7,"$41,000,000 (estimated)","$243,240,178",451.0,1992.0,1.0
2723,0104694,A League of Their Own,1992,7.3,"$40,000,000 (estimated)","$132,440,069",560.0,1992.0,3.0
2724,0103893,Buffy the Vampire Slayer,1992,5.7,"$7,000,000 (estimated)","$16,624,456",748.0,1992.0,3.0
2725,0103850,Bob Roberts,1992,7.0,"$4,479,470","$4,479,470",818.0,1992.0,1.0
2726,0103776,Batman Returns,1992,7.1,"$80,000,000 (estimated)","$266,915,287",1025.0,1992.0,0.0
2727,0104321,Gas Food Lodging,1992,6.6,"$1,342,613","$1,342,613",1345.0,1992.0,3.0
2728,0105417,Sister Act,1992,6.5,"$31,000,000 (estimated)","$231,605,150",1352.0,1992.0,3.0
2729,0106308,Army of Darkness,1992,7.4,"$13,000,000 (estimated)","$11,505,925",1276.0,1992.0,2.0
2730,0104940,The Muppet Christmas Carol,1992,7.7,"$12,000,000 (estimated)","$33,274,049",1101.0,1992.0,3.0
2731,0104868,The Mighty Ducks,1992,6.5,"$10,000,000 (estimated)","$50,752,337",1126.0,1992.0,1.0
2732,0104254,FernGully: The Last Rainforest,1992,6.5,"$24,000,000 (estimated)","$32,710,894",1157.0,1992.0,3.0
2733,0105629,Toys,1992,5.1,"$43,000,000 (estimated)","$23,278,931",1836.0,1992.0,3.0
2734,0105851,Full Contact,1992,7.1,,,1867.0,1992.0,1.0
2735,0104070,Death Becomes Her,1992,6.6,"$55,000,000 (estimated)","$149,022,650",1869.0,1992.0,3.0
2736,0107756,Orlando,1992,7.1,"$4,000,000 (estimated)","$5,409,423",1877.0,1992.0,2.0
2737,0104815,El Mariachi,1992,6.8,"$7,000 (estimated)","$2,040,920",1886.0,1992.0,0.0
2738,0104952,My Cousin Vinny,1992,7.6,"$11,000,000 (estimated)","$64,088,552",1895.0,1992.0,1.0
2739,0101811,Enchanted April,1991,7.3,"$13,200,170","$13,200,170",2128.0,1992.0,3.0
2740,0105107,Passion Fish,1992,7.3,"$3,330,000 (estimated)","$4,814,619",2349.0,1992.0,3.0
2741,0104454,Howards End,1992,7.4,"$26,126,837","$26,341,736",2415.0,1992.0,3.0
2742,0105665,Twin Peaks: Fire Walk with Me,1992,7.2,"$10,000,000 (estimated)","$4,184,990",2432.0,1992.0,3.0
2743,0105316,Sarafina!,1992,6.3,"$7,306,242","$7,306,242",2457.0,1992.0,3.0
2744,0104697,Leaving Normal,1992,6.5,"$1,514,114","$1,514,114",2466.0,1992.0,3.0
2745,0105414,Single White Female,1992,6.4,"$16,000,000 (estimated)","$48,017,402",2504.0,1992.0,3.0
2746,0105577,This Is My Life,1992,6.0,"$10,000,000 (estimated)","$2,922,094",2506.0,1992.0,3.0
2747,0104990,Newsies,1992,6.9,"$15,000,000 (estimated)","$2,819,485",2628.0,1992.0,1.0
2748,0105481,Straight Talk,1992,5.7,"$21,202,099","$21,202,099",2709.0,1992.0,3.0
2749,0104036,The Crying Game,1992,7.2,"£2,300,000 (estimated)","$62,548,947",3141.0,1992.0,2.0
2750,0104652,Porco Rosso,1992,7.7,"$443,059","$1,354,960",3414.0,1992.0,1.0
2751,0100963,King of Beggars,1992,6.8,,,3556.0,1992.0,2.0
2752,0105151,The Player,1992,7.5,"$8,000,000 (estimated)","$21,706,101",3636.0,1992.0,3.0
2753,0105323,Scent of a Woman,1992,8.0,"$31,000,000 (estimated)","$134,095,253",3787.0,1992.0,1.0
2754,0103767,Baraka,1992,8.5,"$2,000,000 (estimated)","$1,332,110",3937.0,1992.0,0.0
2755,0103873,Dead Alive,1992,7.5,"$3,000,000 (estimated)","$242,623",4141.0,1992.0,3.0
2756,0104797,Malcolm X,1992,7.7,"$33,000,000 (estimated)","$48,169,910",4391.0,1992.0,3.0
2757,0105793,Wayne's World,1992,7.0,"$20,000,000 (estimated)","$183,097,323",4731.0,1992.0,1.0
2758,0105477,Stop! Or My Mom Will Shoot,1992,4.3,"$45,000,000 (estimated)","$70,611,210",4779.0,1992.0,2.0
2759,0103939,Chaplin,1992,7.5,"$31,000,000 (estimated)","$9,493,259",4782.0,1992.0,1.0
2760,0104040,The Cutting Edge,1992,6.9,"$25,105,517","$25,105,517",4839.0,1992.0,3.0
2761,0104670,Ladybugs,1992,5.5,"$20,000,000 (estimated)","$14,796,494",4837.0,1992.0,3.0
2762,0103994,Like Water for Chocolate,1992,7.1,"$2,000,000 (estimated)","$21,744,201",4838.0,1992.0,3.0
2763,0104466,Husbands and Wives,1992,7.5,"$20,000,000 (estimated)","$10,555,619",4903.0,1992.0,3.0
2764,0103772,Basic Instinct,1992,7.0,"$49,000,000 (estimated)","$352,927,224",4940.0,1992.0,1.0
2765,0104237,Damage,1992,6.7,"$7,532,911","$7,532,911",4952.0,1992.0,3.0
2766,0104412,Hero,1992,6.5,"$42,000,000 (estimated)","$19,507,345",4999.0,1992.0,1.0
2767,0103919,Candyman,1992,6.7,"$6,000,000 (estimated)","$25,795,897",5005.0,1992.0,3.0
2768,0104692,The Lawnmower Man,1992,5.4,"$10,000,000 (estimated)","$32,100,816",5241.0,1992.0,1.0
2769,0103859,Boomerang,1992,5.6,"$42,000,000 (estimated)","$131,052,444",5318.0,1992.0,3.0
2770,0105682,Un Coeur en Hiver,1992,7.6,"$1,605,437","$1,605,437",5425.0,1992.0,3.0
2771,0103812,The Bikini Carwash Company,1992,4.5,,,5533.0,1992.0,3.0
2772,1517470,Dragon Ball Z: Gather Together! Goku's World,1992,6.6,,,5593.0,1992.0,0.0
2773,0105435,Sneakers,1992,7.1,"$23,000,000 (estimated)","$105,232,691",5654.0,1992.0,1.0
2774,0142237,Dragon Ball Z: The Return of Cooler,1992,7.0,"$23,000,000 (estimated)","$105,232,691",6090.0,1992.0,0.0
2775,0105265,A River Runs Through It,1992,7.2,"$12,000,000 (estimated)","$43,440,294",6123.0,1992.0,2.0
2776,0105415,Singles,1992,6.7,"$18,471,850","$18,471,850",6317.0,1992.0,2.0
2777,0104409,Hellraiser III: Hell on Earth,1992,5.5,"$5,000,000 (estimated)","$12,534,961",6397.0,1992.0,3.0
2778,0105130,Peter's Friends,1992,7.0,"$5,000,000 (estimated)","$4,058,564",6702.0,1992.0,3.0
2779,0105859,Dragon Inn,1992,7.2,,,6862.0,1992.0,3.0
2780,0105695,Unforgiven,1992,8.2,"$14,400,000 (estimated)","$159,167,799",7006.0,1992.0,3.0
2781,0104298,Freddie as F.R.O.7.,1992,5.1,"$1,119,368","$1,119,368",7601.0,1992.0,1.0
2782,0104691,The Last of the Mohicans,1992,7.7,"$40,000,000 (estimated)","$75,505,856",7031.0,1992.0,2.0
2783,0105459,Split Second,1992,6.0,"$7,000,000 (estimated)","$5,430,822",7179.0,1992.0,0.0
2784,0105616,Tom and Jerry: The Movie,1992,5.4,"$8,000,000 (estimated)","$3,560,469",7191.0,1992.0,3.0
2785,0104684,Hard Boiled,1992,7.7,"$8,000,000 (estimated)","$3,560,469",7245.0,1992.0,0.0
2786,0104452,HouseSitter,1992,6.1,"$26,000,000 (estimated)","$94,900,635",7640.0,1992.0,1.0
2787,0104779,Bitter Moon,1992,7.2,"$5,000,000 (estimated)","$1,862,805",8287.0,1992.0,3.0
2788,0101628,Critters 4,1992,4.0,,,8393.0,1992.0,1.0
2789,0104695,Leap of Faith,1992,6.1,"$20,000,000 (estimated)","$23,369,283",8583.0,1992.0,2.0
2790,0104187,Encino Man,1992,5.8,"$7,000,000 (estimated)","$40,693,477",8622.0,1992.0,1.0
2791,0103855,The Bodyguard,1992,6.3,"$25,000,000 (estimated)","$411,046,449",8991.0,1992.0,2.0
2792,0104575,Just Another Girl on the I.R.T.,1992,6.3,"$100,000 (estimated)","$479,169",9000.0,1992.0,1.0
2793,0104389,The Hand That Rocks the Cradle,1992,6.7,"$11,700,000 (estimated)","$88,036,683",9922.0,1992.0,3.0
2794,0104105,Diên Biên Phú,1992,6.2,"$11,700,000 (estimated)","$88,036,683",9107.0,1992.0,0.0
2795,0101316,The Lover,1992,6.8,"$4,899,194","$5,013,090",9221.0,1992.0,1.0
2796,0105466,Stay Tuned,1992,6.2,"$25,000,000 (estimated)","$10,736,401",9242.0,1992.0,2.0
2797,0105488,Strictly Ballroom,1992,7.2,"A$3,000,000 (estimated)","$11,749,595",9331.0,1992.0,1.0
2798,0105104,Passenger 57,1992,5.9,"$15,000,000 (estimated)","$44,065,653",9785.0,1992.0,1.0
2799,0105328,Schtonk,1992,7.2,"$15,000,000 (estimated)","$44,065,653",9812.0,1992.0,3.0
2800,0107290,Jurassic Park,1993,8.2,"$63,000,000 (estimated)","$1,109,802,321",109.0,1993.0,3.0
2801,0107048,Groundhog Day,1993,8.0,"$14,600,000 (estimated)","$71,108,591",114.0,1993.0,2.0
2802,0106697,Demolition Man,1993,6.7,"$57,000,000 (estimated)","$58,055,768",117.0,1993.0,0.0
2803,0107614,Mrs. Doubtfire,1993,7.1,"$25,000,000 (estimated)","$441,286,195",436.0,1993.0,3.0
2804,0107843,Point of No Return,1993,6.1,"$30,038,362","$30,038,362",543.0,1993.0,3.0
2805,0108160,Sleepless in Seattle,1993,6.8,"$21,000,000 (estimated)","$227,927,165",556.0,1993.0,2.0
2806,0108432,Ocean Waves,1993,6.6,"$87,738","$87,738",558.0,1993.0,3.0
2807,0107120,Hocus Pocus,1993,6.9,"$28,000,000 (estimated)","$45,395,069",587.0,1993.0,3.0
2808,0108265,Swing Kids,1993,6.7,"$12,000,000 (estimated)","$5,632,086",727.0,1993.0,1.0
2809,0107507,Manhattan Murder Mystery,1993,7.3,"$13,500,000 (estimated)","$11,330,911",810.0,1993.0,3.0
2810,0108000,Ruby in Paradise,1993,6.9,"$800,000 (estimated)","$1,001,437",852.0,1993.0,3.0
2811,0106677,Dazed and Confused,1993,7.6,"$6,900,000 (estimated)","$7,993,039",861.0,1993.0,3.0
2812,0108037,The Sandlot,1993,7.8,"$7,000,000 (estimated)","$34,348,443",899.0,1993.0,0.0
2813,0106341,Bad Boy Bubby,1993,7.3,"$7,000,000 (estimated)","$34,348,443",950.0,1993.0,1.0
2814,0108394,Three Colors: Blue,1993,7.9,"$1,324,974","$1,503,943",984.0,1993.0,3.0
2815,0107977,Robin Hood: Men in Tights,1993,6.7,"$20,000,000 (estimated)","$35,739,755",1067.0,1993.0,3.0
2816,0106611,Cool Runnings,1993,7.0,"$14,000,000 (estimated)","$154,856,263",1602.0,1993.0,1.0
2817,0106471,Boxing Helena,1993,4.7,"$1,796,389","$1,796,389",1517.0,1993.0,1.0
2818,0107156,The Wedding Banquet,1993,7.6,"$1,000,000 (estimated)","$6,933,459",1195.0,1993.0,3.0
2819,0107131,Homeward Bound: The Incredible Journey,1993,6.9,"$41,833,324","$41,833,324",1088.0,1993.0,1.0
2820,0106673,Dave,1993,6.9,"$28,000,000 (estimated)","$63,270,710",1133.0,1993.0,3.0
