,id,year,title,imdbid,rating
0,9602,1874,Passage de Venus,3155794,0
1,9804,1877,La Rosace Magique,14495706,0
2,9603,1878,Sallie Gardner at a Gallop,2221420,0
3,9806,1878,Le singe musicien,12592084,0
4,9816,1881,Athlete Swinging a Pick,7816420,0
5,9831,1883,Buffalo Running,5459794,0
6,9832,1885,L&#39;homme machine,8588366,0
7,9614,1887,Man Walking Around the Corner,2075247,0
8,9836,1887,Cockatoo Flying,8133192,0
9,9837,1887,Child Carrying Flowers to Woman,7411790,0
10,9838,1887,Jumping Over a Man&#39;s Back-Leapfrog,7541160,0
11,9841,1887,Man Riding Jumping Horse,7754902,0
12,9902,1887,Baboon Climbing a Pole,8361552,0
13,8040,1888,Roundhay Garden Scene,0392728,0
14,9615,1888,Accordion Player,1758563,0
15,9616,1888,Traffic Crossing Leeds Bridge,0343112,0
16,9675,1888,Pferd und Reiter Springen uber ein Hindernis,3274100,0
17,9947,1888,Brighton Street Scene,2116853,0
18,9619,1889,"Leisurely Pedestrians, Open Topped Buses and Hansom Cabs with Trotting Horses",0466876,0
19,9945,1889,Hyde Park Corner,2116898,0
20,9617,1890,"Monkeyshines, No. 1",0361921,0
21,9618,1890,"Monkeyshines, No. 2",0416046,0
22,9621,1890,London&#39;s Trafalgar Square,1202028,0
23,9678,1890,"Monkeyshines, No. 3",0416047,0
24,9946,1890,Mosquinha,5285442,0
25,9944,1890,"Traffic in King&#39;s Road, Chelsea",2116968,0
26,9626,1891,Dickson Greeting,0241373,0
27,9628,1891,Men Boxing,0241715,0
28,9629,1891,Newark Athlete,0241763,0
29,9792,1891,"Duncan and Another, Blacksmith Shop",0241393,0
30,9793,1891,Duncan Smoking,0241392,0
31,9794,1891,Duncan or Devonald with Muslin Cloud,0241394,0
32,9795,1891,"Monkey and Another, Boxing",0241735,0
33,9800,1891,Je vous aime,3201916,0
34,9802,1891,La vague,3508566,0
35,9943,1891,Two Fencers,5447082,0
36,5433,1892,Pauvre Pierrot,0000003,0
37,9631,1892,Un bon bock,0000004,0
38,9632,1892,Le clown et ses chiens,0000002,0
39,9951,1892,Fencing,0241446,0
40,9952,1892,Le prince de Galles,0234520,0
41,9948,1892,Wrestling,0242148,0
42,9986,1892,Boxing,0241266,0
43,9583,1893,Blacksmith Scene,0000005,0
44,9636,1894,Annabelle Butterfly Dance,0229217,0
45,9642,1894,Edison Kinetoscope Records: Annie Oakley,8419312,0
46,9646,1894,Autour d&#39;une cabine,0000015,0
47,9648,1894,"Barbershop, The",0229235,0
48,9649,1894,Bucking Broncho,0309396,0
49,9650,1894,Buffalo Dance,0309402,0
50,9651,1894,Carmencita,0000001,0
51,9652,1894,Edison Kinetoscopic Record of a Sneeze,0000008,0
52,9654,1894,Dickson Experimental Sound Film,0177707,0
53,9655,1894,Chinese Opium Den,0000006,0
54,9656,1894,Corbett and Courtney Before the Kinetograph,0000007,0
55,9662,1894,Falling Cat,2049440,0
56,9663,1894,"Glenroy Bros., No. 2",0312728,0
57,9664,1894,Glenroy Brothers,0256782,0
58,9668,1894,Leonard-Cushing Fight,0203646,0
59,9671,1894,"Luis Martinetti, Contortionist",0277115,0
60,9673,1894,Sandow No. 2,2161519,0
61,9674,1894,Sandow No. 3,2161521,0
62,9681,1894,Reve au coin du feu,0413219,0
63,9779,1894,Miss Jerry,0000009,0
64,5444,1895,Tables Turned on the Gardener,0000014,0
65,6200,1895,"Execution of Mary, Queen of Scots, The",0132134,0
66,9679,1895,Akrobatisches Potpourri,0000011,1
67,9683,1895,Annabelle Serpentine Dance,0154152,0
68,9714,1895,Italienischer Bauerntanz,0000017,0
69,9715,1895,Baby&#39;s Dinner,0000029,1
70,9766,1895,Billy Edwards and the Unknown,0477266,0
71,9767,1895,Blacksmith Scene,0000022,0
72,9787,1895,Barque sortant du port,0000016,0
73,4982,1896,"House of the Devil, The",0000091,0
74,5406,1896,Une nuit terrible,0000131,0
75,5445,1896,La fee aux choux,0223341,0
76,6199,1896,"Arrival of a Train, The",0000012,0
77,9672,1896,Sandow,1428455,0
78,9949,1896,Alger: rue Bab-Azoun,1672718,0
79,9950,1896,Lassage des boeufs pour le labour,1736599,0
80,9901,1896,Lancement d&#39;un navire,0222137,0
81,9328,1897,Bataille de neige,0000041,0
82,4978,1898,Four Heads Are Better Than One,0135696,0
83,5410,1898,"Astronomer&#39;s Dream; or, The Man in the Moon, The",0000211,0
84,5411,1898,"Temptation of St. Anthony, The",0224240,0
85,4994,1899,A Turn of the Century Illusionist,0000246,0
86,5914,1899,Cinderella,0000230,3
87,1594,1900,Sherlock Holmes Baffled,0291476,0
88,4271,1900,"Enchanted Drawing, The",0000300,0
89,4343,1900,Grandma&#39;s Reading Glass,0000304,0
90,4344,1900,As Seen Through A Telescope (a.k.a The Professor and His Field Glass),0000272,0
91,4345,1900,Explosion of a Motor Car (a.k.a The Dlights of Automobiling),0257654,0
92,4346,1900,Hamlet ( Le Duel d&#39;Hamlet),0000306,0
93,4993,1900,"One-Man Band, The",0135453,0
94,5069,1900,Grandma Threading Her Needle,0377995,0
95,5072,1900,"Searching Ruins on Broadway, Galveston, for Dead Bodies",0230746,0
96,5438,1900,Let Me Dream Again,0000313,0
97,5446,1900,"Doctor and the Monkey, The",0227438,0
98,4995,1901,L&#39;homme a la tete en caoutchouc,0000359,0
99,5437,1901,Reve et realite,0258104,0
100,5500,1901,Bluebeard,0131934,0
101,1252,1902,Le voyage dans la lune,0000417,0
102,5431,1902,Gulliver&#39;s Travels,0229024,0
103,5432,1902,"Twentieth Century Tramp; or, Happy Hooligan and His Airship, The",0367177,0
104,5443,1902,Mephistopheles&#39; School of Magic,0000413,0
105,1319,1903,"Great Train Robbery, The",0000439,0
106,5002,1903,"Infernal Boiling Pot, The",0135180,0
107,5063,1903,"Music Lover, The",0000455,0
108,5064,1903,"Monster, The",0223755,0
109,5683,1903,"Enchanted Well, The",0189498,0
110,5224,1904,"Cook in Trouble, The",0215664,0
111,5404,1904,"Living Playing Cards, The",0135179,0
112,5601,1904,"Untamable Whiskers, The",0135631,0
113,6135,1904,Le voyage a travers l&#39;impossible,0000499,0
114,5003,1905,"Scheming Gambler&#39;s Paradise, The",0135690,0
115,5602,1905,"Black Imp, The",0215575,0
116,1349,1906,"Story of the Kelly Gang, The",0000574,1
117,5024,1906,"Mysterious Retort, The",0216016,0
118,5435,1906,Humorous Phases of Funny Faces,0000554,0
119,5603,1906,"Hilarious Posters, The",0135122,0
120,5684,1906,"400 Tricks of the Devil, The",0000567,0
121,6206,1906,A Funny Shave,0449172,0
122,7215,1906,"Consequence of Feminism, The",1260944,0
123,5223,1907,"Eclipse: Courtship of the Sun and Moon, The",0215737,0
124,5615,1907,Good Glue Sticks,0215817,0
125,6231,1908,Unusual Cooking,1802750,0
126,4409,1909,"Princess Nicotine; or, The Smoke Fairy",0001009,2
127,5635,1909,"Devilish Tenant, The",0127948,0
128,6211,1909,Le barometre de la fidelite,0277596,1
129,1464,1910,Tilly the Tomboy Visits the Poor,0232821,3
130,4983,1910,Mobilier fidele,0486978,0
131,5685,1910,A Trip to Mars,1515725,0
132,2003,1912,Cleopatra,0002101,2
133,2005,1912,"Invaders, The",0002281,0
134,5357,1912,Max and the Donkey,0277865,0
135,5364,1913,"Voyage of the Bourrichon Family, The",0003512,0
136,5915,1913,Suspense,0003424,0
137,4457,1914,A Florida Enchantment,0003973,2
138,1258,1915,"Birth of a Nation, The",0004972,2
139,2008,1916,Gretchen the Greenhorn,0006745,3
140,2014,1916,Lady Windermere&#39;s Fan,0279914,3
141,5368,1916,"Vagabond, The",0007507,0
142,5944,1916,Intolerance: Love&#39;s Struggle Throughout the Ages,0006864,0
143,7004,1916,Snow White,0007361,3
144,1981,1917,A Tale of Two Cities,0008652,3
145,1993,1917,Rebecca of Sunnybrook Farm,0008499,3
146,1994,1917,"Poor Little Rich Girl, The",0008443,3
147,2015,1917,A Romance of the Redwoods,0008519,0
148,2019,1917,"Raffles, the Amateur Cracksman",0008489,2
149,1996,1918,Tarzan of the Apes,0009682,3
150,2007,1918,Stella Maris,0009652,3
151,5441,1918,Are Crooks Dishonest?,0008844,0
152,7108,1918,Ich mochte kein Mann sein,0010281,3
153,2018,1919,When the Clouds Roll by,0010879,3
154,2588,1919,Broken Blossoms or The Yellow Man and the Girl,0009968,0
155,1306,1920,"Cabinet of Dr. Caligari, The",0010323,0
156,1991,1920,Pollyanna,0011588,3
157,5948,1920,Within Our Gates,0011870,3
158,1263,1921,Orphans of the Storm,0012532,3
159,3945,1921,"Kid, The",0012349,0
160,4204,1921,"Blot, The",0011979,3
161,5898,1921,K&ouml;rkarlen (The Phantom Carriage),0012364,2
162,1307,1922,"Nosferatu, eine Symphonie des Grauens",0013442,2
163,1631,1922,"Phantom, The",0013496,2
164,1778,1922,Nathan der Weise,0013428,2
165,2001,1922,"Man from Beyond, The",0013367,1
166,3800,1922,H&auml;xan: Witchcraft Through the Ages,0013257,3
167,5361,1922,"Paleface, The",0012543,0
168,5901,1922,Nanook of the North,0013427,1
169,5958,1922,Foolish Wives,0013140,3
170,5967,1922,"Dr. Mabuse, der Spieler - Ein Bild der Zeit",0013086,3
171,1961,1923,Safety Last!,0014429,0
172,1967,1923,Why Worry?,0014611,0
173,1998,1923,"Silent Command, The",0014469,2
174,5888,1923,La souriante Madame Beudet,0013626,3
175,5949,1923,Our Hospitality,0014341,0
176,8947,1923,A Woman of Paris,0014624,2
177,1337,1924,Die Nibelungen,0015175,2
178,1338,1924,Kriemhild&#39;s Revenge,0015174,2
179,1264,1924,"Thief of Bagdad, The",0015400,0
180,1960,1924,Wild Oranges,0015498,0
181,2009,1924,"Navigator, The",0015163,0
182,2011,1924,Sherlock Jr.,0015324,0
183,2016,1924,Girl Shy,0014945,0
184,2020,1924,Manhandled,0015116,3
185,2413,1924,"Great White Silence, The",1764657,0
186,6209,1924,Help!,0013845,0
187,8458,1924,Greed,0015881,3
188,1305,1925,"Phantom of the Opera, The",0016220,2
189,1308,1925,Battleship Potemkin,0015648,0
190,1309,1925,"Gold Rush, The",0015864,0
191,1978,1925,Go West,0015863,0
192,2012,1925,"Freshman, The",0015841,0
193,3077,1925,Seven Chances,0016332,0
194,5514,1925,"Lost World, The",0016039,2
195,5962,1925,"Big Parade, The",0015624,2
196,5991,1925,Stachka,0015361,0
197,1334,1926,"Temptress, The",0017449,1
198,1260,1926,Flesh and the Devil,0016884,1
199,1310,1926,"General, The",0017925,0
200,1966,1926,For Heaven&#39;s Sake,0016895,0
201,3217,1926,So&#39;s Your Old Man,0017410,3
202,5974,1926,Die Abenteuer des Prinzen Achmed,0015532,1
203,1227,1927,It,0018033,3
204,1267,1927,Metropolis,0017136,1
205,1312,1927,Abel Gance&#39;s Napoleon,0018192,2
206,1311,1927,"Unknown, The",0018528,0
207,1632,1927,Sunrise: A Song of Two Humans,0018455,2
208,1964,1927,"Kid Brother, The",0018051,0
209,1982,1927,Nevada,0018199,0
210,2010,1927,My Best Girl,0018183,3
211,3118,1927,Wings,0018578,1
212,5975,1927,"Jazz Singer, The",0018037,1
213,7324,1927,Downhill [When Boys Leave Home],0017825,1
214,1314,1928,"Passion of Joan of Arc, The",0019254,0
215,1963,1928,Speedy,0019412,0
216,1968,1928,"Circus, The",0018773,0
217,1970,1928,"Cameraman, The",0018742,0
218,1971,1928,"Steamboat Bill, Jr.",0019421,0
219,1972,1928,"Racket, The",0019304,0
220,1977,1928,Beggars of Life,0018684,0
221,1979,1928,"Power of the Press, The",0019290,1
222,1980,1928,A Girl in Every Port,0018937,0
223,2013,1928,"Patsy, The",0019258,3
224,2017,1928,While the City Sleeps,0019571,2
225,2021,1928,"Man Who Laughs, The",0019130,2
226,5912,1928,"Crowd, The",0018806,1
227,5984,1928,"Docks of New York, The",0018839,2
228,9314,1928,Our Dancing Daughters,0019237,2
229,1313,1929,Un chien andalou,0020530,0
230,1953,1929,"Cocoanuts, The",0019777,2
231,1962,1929,Welcome Danger,0020572,0
232,2324,1929,Pandora&#39;s Box (Die B&uuml;chse der Pandora),0018737,3
233,3897,1929,Man with a Movie Camera,0019760,0
234,5979,1929,Blackmail,0019702,2
235,6046,1929,Throw of the Dice,0020286,0
236,7287,1929,Juno and the Paycock [The Shame of Mary Boyle],0021015,3
237,8464,1929,Broadway Melody,0019729,3
238,1315,1930,"Blue Angel, The",0020697,1
239,1316,1930,All Quiet on the Western Front,0020629,0
240,1326,1930,Anna Christie,0020641,3
241,3713,1930,Ladies of Leisure,0021040,3
242,3871,1930,L&#39;Age d&#39;Or,0021577,0
243,3865,1930,Morocco,0021156,1
244,3927,1930,Min and Bill,0021148,3
245,4253,1930,Be Yourself,0020670,2
246,6782,1930,"Bat Whispers, The",0020668,3
247,7291,1930,Murder!,0021165,3
248,8463,1930,Animal Crackers,0020640,3
249,610,1931,M,0022100,3
250,628,1931,M&auml;dchen in Uniform,0022183,3
251,636,1931,Night Nurse,0022208,3
252,1317,1931,Frankenstein,0021884,1
253,1327,1931,Anna Christie,0020642,3
254,1333,1931,Mata Hari,0023196,3
255,1633,1931,Tabu: A Story of the South Seas,0022458,0
256,1828,1931,Indiscreet,0022000,3
257,1956,1931,"Last Flight, The",0022054,0
258,1974,1931,Pardon Us,0022251,0
259,1985,1931,Dracula,0021814,2
260,2384,1931,Monkey Business,0022158,1
261,2705,1931,City Lights,0021749,3
262,4243,1931,"Smiling Lieutenant, The",0022074,2
263,5741,1931,"Cheat, The",0021735,3
264,5934,1931,"Public Enemy, The",0022286,3
265,6030,1931,La Chienne,0021739,3
266,6031,1931,A Nous la Liberte,0022599,1
267,6043,1931,Little Caesar,0021079,1
268,7294,1931,"Skin Game, The",0022395,3
269,7296,1931,Rich and Strange [East of Shanghai],0023395,2
270,8213,1931,Dracula,0021815,3
271,8467,1931,Cimarron,0021746,3
272,8557,1931,Hyppolit a lakaj,0021985,1
273,9095,1931,Skippy,0022397,3
274,9110,1931,"Champ, The",0021730,1
275,1318,1932,I Am a Fugitive from a Chain Gang,0023042,1
276,1328,1932,Grand Hotel,0022958,3
277,1983,1932,"Age of Consent, The",0022614,2
278,2383,1932,Horse Feathers,0023027,1
279,2550,1932,White Zombie,0023694,0
280,2767,1932,Boudu Saved from Drowning,0022718,1
281,3530,1932,"I Was Born, But...",0023634,1
282,3658,1932,"Most Dangerous Game, The",0023238,0
283,3659,1932,Freaks,0022913,2
284,3844,1932,Island of Lost Souls,0024188,1
285,4775,1932,"Old Dark House, The",0023293,3
286,5742,1932,Merrily We Go to Hell,0023213,3
287,5783,1932,"Girl from Calgary, The",0022940,2
288,5910,1932,Vampyr,0023649,3
289,5929,1932,Shanghai Express,0023458,3
290,6051,1932,Three on a Match,0023590,3
291,6052,1932,Love Me Tonight,0023158,2
292,6063,1932,Scarface,0023427,1
293,6092,1932,Red-Headed Woman,0023385,3
294,6176,1932,"Death Kiss, The",0023935,1
295,6852,1932,Thirteen Women,0023582,3
296,6990,1932,"Blue Light (Das Blaue Licht), The",0022694,1
297,7301,1932,Number 17,0023285,0
298,10705,1932,"Bitter Tea of General Yen, The",0023814,3
299,802,1933,Footlight Parade,0024028,3
300,1330,1933,Queen Christina,0024481,3
301,1248,1933,"Private Life of Henry VIII., The",0024473,1
302,2229,1933,King Kong,0024216,0
303,2231,1933,Little Women,0024264,3
304,3188,1933,Alice in Wonderland,0023753,3
305,3210,1933,"Vampire Bat, The",0024727,3
306,4335,1933,42nd Street,0024034,3
307,5029,1933,Day of Reckoning,0023932,3
308,5185,1933,Duck Soup,0023969,1
309,5752,1933,Tomorrow at Seven,0024679,3
310,5916,1933,Gold Diggers of 1933,0024069,3
311,6056,1933,Female,0024008,3
312,6193,1933,A Study in Scarlet,0024625,3
313,6205,1933,"Peanut Vendor, The",0024432,0
314,7450,1933,"Invisible Man, The",0024184,1
315,7528,1933,Baby Face,0023775,3
316,8346,1933,Design for Living,0023940,1
317,8477,1933,Cavalcade,0023876,3
318,10492,1933,"Kennel Murder Case, The",0024210,1
319,10702,1933,She Done Him Wrong,0024548,2
320,10714,1933,Sons of the Desert,0024601,3
321,621,1934,It Happened One Night,0025316,3
322,1324,1934,"Cat&#39;s-Paw, The",0024961,1
323,1325,1934,"Scarlet Empress, The",0025746,3
324,1329,1934,"Painted Veil, The",0025617,1
325,1246,1934,"Count of Monte Cristo, The",0025004,1
326,1270,1934,Cleopatra,0024991,1
327,1379,1934,Of Human Bondage,0025586,1
328,1795,1934,L&#39;atalante,0024844,0
329,1969,1934,"Lost Patrol, The",0025423,0
330,4443,1934,Spitfire,0025822,3
331,4702,1934,Maniac,0025465,3
332,5319,1934,Anne of Green Gables,0024831,3
333,5523,1934,Lost in the Stratosphere,0025424,2
334,5821,1934,Search for Beauty,0025755,3
335,6772,1934,Evelyn Prentice,0025091,3
336,7304,1934,"Man Who Knew Too Much, The",0025452,3
337,7999,1934,Imitation of Life,0025301,3
338,8653,1934,Mystery Liner,0025543,0
339,595,1935,Top Hat,0027125,2
340,1242,1935,"39 Steps, The",0026029,3
341,1261,1935,Anna Karenina,0026071,2
342,1361,1935,Mutiny on the Bounty,0026752,1
343,1685,1935,Naughty Marietta,0026768,3
344,2362,1935,Roberta,0026942,3
345,2756,1935,Magnificent Obsession,0026667,3
346,3881,1935,A Night At The Opera,0026778,1
347,3891,1935,"Bride of Frankenstein, The",0026138,3
348,5750,1935,"Lady in Scarlet, The",0026599,2
349,5913,1935,"Riverside Murder, The",0026939,2
350,7998,1935,Mad Love,0026663,2
351,596,1936,Swing Time,0028333,1
352,1323,1936,Modern Times,0027977,0
353,1237,1936,"Charge of the Light Brigade, The",0027438,1
354,1359,1936,San Francisco,0028216,1
355,1360,1936,Wife vs. Secretary,0028505,2
356,1369,1936,"Petrified Forest, The",0028096,3
357,1992,1936,Mr. Deeds Goes to Town,0027996,3
358,2363,1936,Born to Dance,0027387,3
359,2554,1936,Revolt of the Zombies,0028174,0
360,2699,1936,Earthworm Tractors,0027562,1
361,2853,1936,Osaka Elegy,0028021,3
362,3280,1936,Theodora Goes Wild,0028355,3
363,3401,1936,"Great Ziegfeld, The",0027698,3
364,3548,1936,"Mandarin Mystery, The",0029207,3
365,3560,1936,"Only Son, The",0027752,3
366,3598,1936,Camille,0028683,3
367,4010,1936,Pennies from Heaven,0028092,3
368,4069,1936,Romeo and Juliet,0028203,3
369,4143,1936,Bullets or Ballots,0027407,3
370,5852,1936,My Man Godfrey,0028010,2
371,5926,1936,Sabotage,0028212,3
372,6096,1936,Fury,0027652,2
373,6174,1936,Murder at Glen Athol,0028000,3
374,6210,1936,Il caso Valdemar,3427056,0
375,7227,1936,These Three,0028356,2
376,7308,1936,Secret Agent,0028231,3
377,7992,1936,Dracula&#39;s Daughter,0027545,3
378,597,1937,Shall We Dance,0029546,1
379,631,1937,Stage Door,0029604,3
380,795,1937,Stella Dallas,0029608,3
381,1332,1937,Conquest,0028739,2
382,1335,1937,Topper,0029682,2
383,1336,1937,Lost Horizon,0029162,2
384,1240,1937,"Prisoner of Zenda, The",0029442,1
385,1244,1937,Knight Without Armor,0029087,2
386,1358,1937,Parnell,0029377,2
387,1976,1937,Snow White and the Seven Dwarfs,0029583,3
388,2382,1937,A Day at the Races,0028772,2
389,3968,1937,Nothing Sacred,0029322,0
390,4255,1937,Make Way for Tomorrow,0029192,3
391,5617,1937,Murder at the Baskervilles (Silver Blaze),0029565,1
392,5740,1937,Pepe le Moko,0029453,2
393,6554,1937,"Awful Truth, The",0028597,3
394,7317,1937,"Girl Was Young, The",0029811,3
395,7877,1937,Marked Woman,0029217,3
396,8473,1937,"Bizarre, Bizarre",0027552,3
397,8478,1937,"Life of Emile Zola, The",0029146,1
398,10352,1937,Wee Willie Winkie,0029751,3
399,594,1938,Carefree,0029971,2
400,620,1938,"Lady Vanishes, The",0030341,3
401,994,1938,Holiday,0030241,3
402,1238,1938,"Dawn Patrol, The",0030044,0
403,1367,1938,Jezebel,0030287,2
404,1378,1938,"Sisters, The",0030755,2
405,2467,1938,Boys Town,0029942,0
406,2590,1938,"Mr. Wong, Detective",0030473,1
407,3103,1938,"Adventures of Robin Hood, The",0029843,2
408,3283,1938,Bluebeard&#39;s Eighth Wife,0029929,2
409,3400,1938,Bringing Up Baby,0029947,3
410,3951,1938,Four Daughters,0030149,3
411,4495,1938,"Mad Miss Manton, The",0030396,3
412,6042,1938,"Baker&#39;s Wife, The",0030127,1
413,7290,1938,Angels with Dirty Faces,0029870,1
414,174,1939,"Wizard of Oz, The",0032138,3
415,291,1939,Gone with the Wind,0031381,3
416,383,1939,Dodge City,0031235,2
417,588,1939,"Women, The",0032143,3
418,593,1939,Stagecoach,0031971,3
419,1239,1939,Wuthering Heights,0032145,2
420,1245,1939,"Goodbye, Mr. Chips",0031385,2
421,1259,1939,Ninotchka,0031725,3
422,1368,1939,Juarez,0031516,2
423,1370,1939,Dark Victory,0031210,3
424,1371,1939,Essex and Elizabeth,0031826,2
425,1382,1939,Young Mr. Lincoln,0032155,2
426,1383,1939,Jesse James,0031507,2
427,1384,1939,Drums Along the Mohawk,0031252,2
428,1385,1939,"Story of Alexander Graham Bell, The",0031981,2
429,1973,1939,"Flying Deuces, The",0031322,0
430,2086,1939,"Hunchback of Notre Dame, The",0031455,0
431,2372,1939,At the Circus,0031060,2
432,2555,1939,"Gorilla, The",0031387,3
433,2622,1939,Mr. Wong in Chinatown,0031680,1
434,2851,1939,Of Mice and Men,0031742,1
435,3089,1939,"Rules of the Game, The",0031885,3
436,3723,1939,Babes in Arms,0031066,3
437,5634,1939,Destry Rides Again,0031225,3
438,5763,1939,Nancy Drew... Reporter,0031709,3
439,5863,1939,"Adventures of Sherlock Holmes, The",0031022,3
440,5946,1939,Mr. Smith Goes to Washington,0031679,2
441,7322,1939,Jamaica Inn,0031505,3
442,8098,1939,Le jour se l&egrave;ve,0031514,2
443,8511,1939,Gulliver&#39;s Travels,0031397,0
444,9038,1939,Love Affair,0031593,3
445,478,1940,Pinocchio,0032910,1
446,618,1940,Rebecca,0032976,3
447,1265,1940,"Thief of Bagdad, The",0033152,0
448,1501,1940,"Mortal Storm, The",0032811,3
449,1355,1940,Comrade X,0032349,2
450,1356,1940,Boom Town,0032273,1
451,1357,1940,Strange Cargo,0033105,0
452,1366,1940,"Return of Frank James, The",0032983,0
453,1373,1940,"All This, and Heaven Too",0032194,2
454,1380,1940,"Letter, The",0032701,2
455,1387,1940,"Grapes of Wrath, The",0032551,3
456,1975,1940,A Chump at Oxford,0032339,0
457,2556,1940,"Ape, The",0032215,3
458,2678,1940,Santa Fe Trail,0033021,1
459,3033,1940,His Girl Friday,0032599,3
460,3050,1940,"Sea Hawk, The",0033028,3
461,3470,1940,"Great Dictator, The",0032553,3
462,4257,1940,Pride and Prejudice,0032943,3
463,4354,1940,Primrose Path,0032946,3
464,4363,1940,Chamber of Horrors / Door with the Seven Locks,0032406,2
465,4415,1940,"Dance, Girl, Dance",0032376,3
466,4943,1940,"Philadelphia Story, The",0032904,3
467,5039,1940,Fantasia,0032455,0
468,5320,1940,Anne Of Windy Poplars,0032211,3
469,5773,1940,Gaslight,0031359,3
470,5802,1940,"Last Alarm, The",0032690,3
471,7311,1940,Foreign Correspondent,0032484,1
472,7861,1940,"Shop Around the Corner, The",0033045,3
473,8480,1940,Knute Rockne All American,0032676,1
474,1331,1941,Two-Faced Woman,0034328,2
475,1512,1941,"Shanghai Gesture, The",0034175,3
476,1230,1941,"Maltese Falcon, The",0033870,1
477,1266,1941,Citizen Kane,0033467,1
478,1117,1941,Dumbo,0033563,2
479,1372,1941,"Little Foxes, The",0033836,2
480,1386,1941,"Lady Eve, The",0033804,2
481,1682,1941,"Devil and Miss Jones, The",0033533,3
482,1941,1941,Mr. Bug Goes to Town,0033727,1
483,2410,1941,High Sierra,0033717,1
484,2436,1941,"Wolf Man, The",0034398,2
485,2446,1941,Cheers for Miss Bishop,0033459,3
486,2468,1941,Men of Boys Town,0033902,1
487,2867,1941,49th Parallel,0033627,0
488,2906,1941,Buck Privates,0033436,3
489,2910,1941,Hold That Ghost,0033723,3
490,3717,1941,Meet John Doe,0033891,3
491,4359,1941,Sullivan&#39;s Travels,0034240,3
492,6171,1941,Murder by Invitation,0033928,3
493,6318,1941,Ladies In Retirement,0033802,1
494,7329,1941,Suspicion,0034248,3
495,8625,1941,Sun valley serenade,0034241,0
496,8983,1941,How Green Was My Valley,0033729,3
497,9025,1941,"Reluctant Dragon, The",0034091,3
498,9192,1941,King of the Zombies,0033787,3
499,10347,1941,Ball of Fire,0033373,2
500,681,1942,"Major and the Minor, The",0035019,3
501,689,1942,"Now, Voyager",0035140,3
502,1076,1942,Casablanca,0034583,1
503,1289,1942,"Magnificent Ambersons, The",0035015,2
504,1116,1942,Bambi,0034492,1
505,1388,1942,Son of Fury: The Story of Benjamin Blake,0035360,1
506,1675,1942,For Me and My Gal,0034746,3
507,1686,1942,I Married an Angel,0034882,3
508,2708,1942,Cat People,0034587,3
509,3518,1942,Black Dragons,0034521,0
510,3789,1942,There Was a Father,0034591,0
511,3875,1942,Tales of Manhattan,0035415,2
512,4475,1942,"Man Who Came to Dinner, The",0033874,3
513,4870,1942,Woman of the Year,0035567,3
514,5303,1942,To Be or Not to Be,0035446,0
515,5859,1942,Sherlock Holmes and the Secret Weapon,0035317,1
516,5938,1942,Saboteur,0035279,1
517,5939,1942,Saboteur,0035279,1
518,6384,1942,Mrs. Miniver,0035093,3
519,7696,1942,Saludos Amigos,0036326,0
520,7697,1942,"Corpse Vanishes, The",0034613,1
521,10343,1942,"Gay Sisters, The",0034770,3
522,1374,1943,Old Acquaintance,0036230,3
523,1375,1943,Watch on the Rhine,0036515,3
524,1691,1943,Girl Crazy,0035942,1
525,1955,1943,I Walked with a Zombie,0036027,3
526,1959,1943,"Sky&#39;s the Limit, The",0036363,1
527,1987,1943,Sahara,0036323,0
528,1988,1943,Guadalcanal Diary,0035957,0
529,2407,1943,Tender Comrade,0036418,3
530,3753,1943,Day of Wrath,0036506,3
531,3839,1943,"Life and Death of Colonel Blimp, The",0036112,2
532,3890,1943,Le Corbeau: The Raven,0035753,3
533,4617,1943,Shadow of a Doubt,0036342,3
534,4699,1943,Judo Saga (Sanshiro Sugata),0036400,0
535,5209,1943,Cry &#39;Havoc&#39;,0035770,3
536,5554,1943,Fires Were Started,0035881,0
537,6310,1943,"Ox-Bow Incident, The",0036244,1
538,6315,1943,So Proudly We Hail!,0036367,3
539,6781,1943,Jane Eyre,0036969,3
540,7410,1943,"More the Merrier, The",0036172,1
541,7475,1943,La main du diable,0035017,1
542,7834,1943,Angels of Sin,0035636,3
543,8090,1943,"Seventh Victim, The",0036341,3
544,8501,1943,China,0035735,3
545,8801,1943,Ossessione,0035160,1
546,10283,1943,Millions Like Us,0036160,3
547,201,1944,Arsenic and Old Lace,0036613,3
548,1416,1944,Double Indemnity,0036775,3
549,1376,1944,Mr. Skeffington,0037094,2
550,1676,1944,Meet Me in St. Louis,0037059,3
551,1683,1944,Hail the Conquering Hero,0036891,2
552,2045,1944,Torment,0036914,0
553,2181,1944,Window in the Window,0037469,1
554,2715,1944,Laura,0037008,3
555,3134,1944,Cover Girl,0036723,3
556,3154,1944,Since You Went Away,0037280,3
557,3245,1944,To Have and Have Not,0037382,3
558,3279,1944,I&#39;ll Be Seeing You,0036940,3
559,4222,1944,National Velvet,0037120,3
560,4698,1944,"Most Beautiful (Ichiban utsukushiku), The",0036947,3
561,5983,1944,Lifeboat,0037017,3
562,6319,1944,"Three Caballeros, The",0038166,0
563,6420,1944,Minstrel Man,0037076,1
564,6515,1944,A Canterbury Tale,0036695,3
565,9270,1944,"Uninvited, The",0037415,3
566,9718,1944,Die Feuerzangenbowle,0036818,1
567,794,1945,Mildred Pierce,0037913,3
